cell_type,gene,pct_exp,avg_exp,avg_exp_scaled
DSC,IFI6,7.6923076923076925,0.06891382573954058,0.1473261559624896
DSC,HLA-G,0.0,0.0,0.0
DSC,PRG2,0.0,0.0,0.0
DSC,ERVW-1,3.8461538461538463,0.02665950694461328,0.036064262783255675
DSC,HOPX,0.0,0.0,0.0
DSC,DKK1,34.61538461538461,0.3868234474926302,0.5962159793456832
DSC,VIM,34.61538461538461,0.4345288493578921,0.5512122977274544
DSC,PGR,46.15384615384615,0.49939034757213163,0.903794120322226
DSC,IGF1,7.6923076923076925,0.05331901388922656,0.07801482931601701
DSC,BMP5,0.0,0.0,0.0
DSC,DPPN,0.0,0.0,0.0
DSC,ACTA2,0.0,0.0,0.0
DSC,AFF2,3.8461538461538463,0.0422543187949273,0.050941540970391073
DSC,POU5F1,3.8461538461538463,0.02665950694461328,0.04587461519463127
DSC,PAEP,0.0,0.0,0.0
DSC,KRT7,3.8461538461538463,0.02665950694461328,0.04427398702423369
DSC,TP73,11.538461538461538,0.07997852083383984,0.14807340011312276
DSC,PECAM1,3.8461538461538463,0.02665950694461328,0.017692338550883535
DSC,VWF,0.0,0.0,0.0
DSC,MECOM,0.0,0.0,0.0
DSC,PROX1,0.0,0.0,0.0
DSC,CCL21,7.6923076923076925,0.05331901388922656,0.07696768741527328
DSC,IGHM,3.8461538461538463,0.02665950694461328,0.04409819051543228
DSC,BCL11A,3.8461538461538463,0.02665950694461328,0.04712415438541339
DSC,CD3D,0.0,0.0,0.0
DSC,GNLY,0.0,0.0,0.0
DSC,NKG7,0.0,0.0,0.0
DSC,MS4A7,3.8461538461538463,0.02665950694461328,0.05760627579983079
DSC,CD14,3.8461538461538463,0.02665950694461328,0.03849492985571057
DSC,MRC1,0.0,0.0,0.0
DSC,LYVE1,3.8461538461538463,0.02665950694461328,0.03596272965057521
DSC,HLA-DRA,0.0,0.0,0.0
DSC,CD74,0.0,0.0,0.0
DSC,HBA1,3.8461538461538463,0.02665950694461328,0.06332414417481588
DSC,HBB,3.8461538461538463,0.02665950694461328,0.03785030071483448
eS,TP63,0.9881422924901186,0.008184804511818182,0.024501499803443044
eS,TIMP3,3.0303030303030303,0.023063707598792105,0.06687754396472159
eS,IFI6,2.766798418972332,0.020435918371806416,0.043688552550551374
eS,HLA-G,3.557312252964427,0.02698376198126096,0.05455039273034874
eS,PRG2,3.4255599472990776,0.024881998904616363,0.03468120173142534
eS,ERVW-1,1.185770750988142,0.008486241342679302,0.011479958667665989
eS,HOPX,2.371541501976284,0.018575111571161623,0.04632029238752521
eS,DKK1,41.63372859025033,0.6487975178343078,1.0
eS,VIM,43.41238471673255,0.6358301106076415,0.8065687163239994
eS,PGR,40.909090909090914,0.5525487899767328,1.0
eS,IGF1,40.64558629776021,0.5790992305649176,0.8473211399486779
eS,BMP5,2.30566534914361,0.01750669231395961,0.019824357662623148
eS,DPPN,2.371541501976284,0.017429101381379646,0.04793219634168102
eS,ACTA2,2.503293807641634,0.01879895746944278,0.0361215379224931
eS,AFF2,2.1080368906455864,0.01568021752987543,0.018903971629491464
eS,POU5F1,2.766798418972332,0.020780614118686883,0.03575845112902597
eS,PAEP,39.789196310935445,0.5579230370085304,1.0
eS,KRT7,4.0184453227931485,0.031817053755771915,0.052839230225036914
eS,TP73,3.491436100131752,0.027517971609861972,0.05094717404131585
eS,PECAM1,3.0961791831357046,0.022796602784491603,0.013045847803600944
eS,VWF,2.5691699604743086,0.01941075803062375,0.016567923804121445
eS,MECOM,2.898550724637681,0.022564573407950525,0.0314838205064322
eS,PROX1,1.7786561264822136,0.012328704792568198,0.030710739273589593
eS,CCL21,2.1080368906455864,0.015335521782994967,0.022137312017733436
eS,IGHM,1.3175230566534915,0.009856097430742434,0.016303229581196867
eS,BCL11A,1.844532279314888,0.01358663793149075,0.024016153966855417
eS,CD3D,3.1620553359683794,0.023253221480512645,0.03692593237381592
eS,GNLY,1.0540184453227932,0.007573003950637212,0.01041323206022768
eS,NKG7,2.898550724637681,0.021426746696428467,0.027861544152565688
eS,MS4A7,3.293807641633729,0.024890182382876283,0.053783091864186755
eS,CD14,4.0184453227931485,0.030447197667708776,0.043964156612364746
eS,MRC1,0.9881422924901186,0.006849280440315665,0.009069009090169628
eS,LYVE1,2.503293807641634,0.01887654840202274,0.025463794522843104
eS,HLA-DRA,2.8326745718050064,0.02222806113932998,0.02787642313345892
eS,CD74,2.8326745718050064,0.02215047020675002,0.029973220066032546
eS,HBA1,1.5810276679841897,0.01149305833310607,0.027299382708284935
eS,HBB,2.371541501976284,0.0169724826853586,0.024096978794574
FB,TP63,3.428571428571429,0.02608198966553049,0.07807735221295346
FB,TIMP3,2.857142857142857,0.019804205158855576,0.05742600557713863
FB,IFI6,4.0,0.02772588722239781,0.059273278493689505
FB,HLA-G,3.428571428571429,0.02839893314043429,0.05741130376889032
FB,PRG2,2.2857142857142856,0.022121148633759375,0.0308330540982347
FB,ERVW-1,2.2857142857142856,0.015843364127084463,0.021432476168334803
FB,HOPX,1.7142857142857144,0.011882523095313346,0.029631151445192374
FB,DKK1,2.857142857142857,0.01980420515885558,0.030524477382346038
FB,VIM,34.85714285714286,0.4530713530328139,0.5747339950126332
FB,PGR,4.0,0.03004283069730161,0.054371362750729534
FB,IGF1,48.0,0.6834471645543904,1.0
FB,BMP5,54.85714285714286,0.8830900154190989,1.0
FB,DPPN,2.857142857142857,0.019804205158855576,0.05446402710580003
FB,ACTA2,32.0,0.4042329462938553,0.7767194389800071
FB,AFF2,0.5714285714285714,0.003960841031771116,0.004775165035234158
FB,POU5F1,2.857142857142857,0.019804205158855576,0.03407828557315465
FB,PAEP,0.5714285714285714,0.003960841031771116,0.007099260595167997
FB,KRT7,5.142857142857142,0.03564756928594004,0.05920064550668962
FB,TP73,4.0,0.02772588722239781,0.05133211203921588
FB,PECAM1,5.142857142857142,0.037964512760843845,0.03129055449042592
FB,VWF,2.857142857142857,0.022121148633759375,0.018881359730802502
FB,MECOM,1.7142857142857144,0.011882523095313346,0.016579406024337495
FB,PROX1,3.428571428571429,0.023765046190626693,0.05919860599023364
FB,CCL21,1.1428571428571428,0.007921682063542232,0.011435199273126317
FB,IGHM,1.7142857142857144,0.011882523095313346,0.019655193486878386
FB,BCL11A,2.857142857142857,0.01980420515885558,0.03500651468630709
FB,CD3D,1.1428571428571428,0.010238625538446029,0.016258856629836203
FB,GNLY,1.1428571428571428,0.010238625538446029,0.014078585513036876
FB,NKG7,5.714285714285714,0.03960841031771115,0.05150345446813883
FB,MS4A7,1.7142857142857144,0.014199466570217145,0.0306824274415054
FB,CD14,0.5714285714285714,0.003960841031771116,0.005719246721419856
FB,MRC1,2.2857142857142856,0.02047725107689206,0.027113559997473415
FB,LYVE1,0.0,0.0,0.0
FB,HLA-DRA,2.857142857142857,0.02927979416801862,0.03672006867229955
FB,CD74,3.428571428571429,0.023765046190626693,0.03215800625008923
FB,HBA1,5.142857142857142,0.042598399710651436,0.10118368694882315
FB,HBB,1.7142857142857144,0.016516410045120944,0.02344946169620201
PV,TP63,0.0,0.0,0.0
PV,TIMP3,0.0,0.0,0.0
PV,IFI6,0.0,0.0,0.0
PV,HLA-G,3.8461538461538463,0.02665950694461328,0.05389487851382815
PV,PRG2,0.0,0.0,0.0
PV,ERVW-1,0.0,0.0,0.0
PV,HOPX,11.538461538461538,0.07997852083383984,0.19944044241956407
PV,DKK1,0.0,0.0,0.0
PV,VIM,57.692307692307686,0.7883148673376367,1.0
PV,PGR,0.0,0.0,0.0
PV,IGF1,0.0,0.0,0.0
PV,BMP5,19.230769230769234,0.2107938047439227,0.23870024693222658
PV,DPPN,0.0,0.0,0.0
PV,ACTA2,38.46153846153847,0.5204362424927804,1.0
PV,AFF2,3.8461538461538463,0.02665950694461328,0.03214053389099914
PV,POU5F1,3.8461538461538463,0.02665950694461328,0.04587461519463127
PV,PAEP,0.0,0.0,0.0
PV,KRT7,0.0,0.0,0.0
PV,TP73,0.0,0.0,0.0
PV,PECAM1,11.538461538461538,0.07997852083383984,0.08182706579783636
PV,VWF,3.8461538461538463,0.02665950694461328,0.022755045373135583
PV,MECOM,0.0,0.0,0.0
PV,PROX1,0.0,0.0,0.0
PV,CCL21,0.0,0.0,0.0
PV,IGHM,0.0,0.0,0.0
PV,BCL11A,0.0,0.0,0.0
PV,CD3D,0.0,0.0,0.0
PV,GNLY,0.0,0.0,0.0
PV,NKG7,0.0,0.0,0.0
PV,MS4A7,7.6923076923076925,0.06891382573954058,0.14891006274876326
PV,CD14,0.0,0.0,0.0
PV,MRC1,0.0,0.0,0.0
PV,LYVE1,3.8461538461538463,0.02665950694461328,0.03596272965057521
PV,HLA-DRA,7.6923076923076925,0.06891382573954058,0.08642548506679125
PV,CD74,7.6923076923076925,0.06891382573954058,0.09325171182388793
PV,HBA1,0.0,0.0,0.0
PV,HBB,0.0,0.0,0.0
eEpi,TP63,1.2254901960784315,0.008494450742156191,0.025428436670512856
eEpi,TIMP3,1.2254901960784315,0.008494450742156191,0.02463125239215505
eEpi,IFI6,1.715686274509804,0.012886018068695543,0.02754813692827431
eEpi,HLA-G,2.941176470588235,0.0220855719296061,0.044648208180573315
eEpi,PRG2,3.431372549019608,0.02477824910771421,0.034536592463908236
eEpi,ERVW-1,1.2254901960784315,0.009488237771833066,0.01283543244307978
eEpi,HOPX,1.9607843137254901,0.014584908217126782,0.036370021815178975
eEpi,DKK1,1.9607843137254901,0.013591121187449907,0.02094817075259042
eEpi,VIM,2.450980392156863,0.01868779163274362,0.023705999223200755
eEpi,PGR,2.941176470588235,0.02336804287020548,0.04229136556644976
eEpi,IGF1,1.715686274509804,0.013879805098372415,0.02030852685945678
eEpi,BMP5,1.4705882352941175,0.01019334089058743,0.011542810713073061
eEpi,DPPN,1.715686274509804,0.012886018068695543,0.03543815223836124
eEpi,ACTA2,2.941176470588235,0.021380468810851733,0.041081821489686754
eEpi,AFF2,1.2254901960784315,0.008494450742156191,0.01024085638683796
eEpi,POU5F1,0.9803921568627451,0.006795560593724954,0.011693529363337382
eEpi,PAEP,1.2254901960784315,0.008494450742156193,0.015225129952872543
eEpi,KRT7,2.696078431372549,0.01868779163274362,0.03103519678659518
eEpi,TP73,1.715686274509804,0.011892231039018668,0.022017450016820535
eEpi,PECAM1,4.411764705882353,0.034266486879547274,0.02684238743051242
eEpi,VWF,3.431372549019608,0.026765823167067958,0.022845790879827913
eEpi,MECOM,4.166666666666666,0.033850067671715424,0.04723020619265804
eEpi,PROX1,1.2254901960784315,0.008494450742156193,0.02115963245157453
eEpi,CCL21,1.4705882352941175,0.011187127920264304,0.016148973921956935
eEpi,IGHM,3.431372549019608,0.027470926285822324,0.045440380555588786
eEpi,BCL11A,2.696078431372549,0.01868779163274362,0.03303310822114762
eEpi,CD3D,1.9607843137254901,0.014584908217126782,0.023160719255836307
eEpi,GNLY,0.9803921568627451,0.006795560593724954,0.009344211346389472
eEpi,NKG7,5.147058823529411,0.040356944354517865,0.0524767853434072
eEpi,MS4A7,2.2058823529411766,0.015290011335881143,0.03303889347343236
eEpi,CD14,2.2058823529411766,0.01628379836555802,0.02351295082722256
eEpi,MRC1,1.4705882352941175,0.011187127920264304,0.014812674949704873
eEpi,LYVE1,1.715686274509804,0.012886018068695543,0.01738278149853635
eEpi,HLA-DRA,5.147058823529411,0.03667048014673288,0.04598879833332346
eEpi,CD74,1.715686274509804,0.013591121187449907,0.018391016646292863
eEpi,HBA1,1.2254901960784315,0.008494450742156191,0.020176810643936432
eEpi,HBB,1.715686274509804,0.011892231039018668,0.016884202769852634
Cili,TP63,2.5,0.01732867951399863,0.05187401080784623
Cili,TIMP3,0.0,0.0,0.0
Cili,IFI6,0.0,0.0,0.0
Cili,HLA-G,2.5,0.01732867951399863,0.03503167103398829
Cili,PRG2,0.0,0.0,0.0
Cili,ERVW-1,2.5,0.01732867951399863,0.023441770809116188
Cili,HOPX,2.5,0.01732867951399863,0.043212095857572214
Cili,DKK1,2.5,0.027465307216702744,0.042332633004488356
Cili,VIM,2.5,0.03465735902799726,0.04396385310484504
Cili,PGR,2.5,0.01732867951399863,0.03136135636950417
Cili,IGF1,5.0,0.044793986730701375,0.0655412576916713
Cili,BMP5,5.0,0.03465735902799726,0.03924555642444841
Cili,DPPN,30.0,0.3636199196285023,1.0
Cili,ACTA2,2.5,0.01732867951399863,0.03329645036056269
Cili,AFF2,2.5,0.01732867951399863,0.02089134702914944
Cili,POU5F1,0.0,0.0,0.0
Cili,PAEP,0.0,0.0,0.0
Cili,KRT7,7.5,0.05198603854199589,0.08633427469725569
Cili,TP73,40.0,0.5401275365645628,1.0
Cili,PECAM1,12.5,0.09678002527269727,0.10203674009457567
Cili,VWF,0.0,0.0,0.0
Cili,MECOM,0.0,0.0,0.0
Cili,PROX1,5.0,0.044793986730701375,0.11158158708937974
Cili,CCL21,0.0,0.0,0.0
Cili,IGHM,0.0,0.0,0.0
Cili,BCL11A,0.0,0.0,0.0
Cili,CD3D,2.5,0.01732867951399863,0.02751780644233282
Cili,GNLY,0.0,0.0,0.0
Cili,NKG7,12.5,0.10691665297540139,0.13902544748033183
Cili,MS4A7,0.0,0.0,0.0
Cili,CD14,0.0,0.0,0.0
Cili,MRC1,2.5,0.01732867951399863,0.02294459299812916
Cili,LYVE1,0.0,0.0,0.0
Cili,HLA-DRA,15.0,0.12424533248940002,0.15581725455593232
Cili,CD74,2.5,0.01732867951399863,0.023448546224023398
Cili,HBA1,2.5,0.027465307216702744,0.06523815603977311
Cili,HBB,2.5,0.01732867951399863,0.02460269546464241
mVEC,TP63,0.0,0.0,0.0
mVEC,TIMP3,0.0,0.0,0.0
mVEC,IFI6,0.0,0.0,0.0
mVEC,HLA-G,0.0,0.0,0.0
mVEC,PRG2,0.0,0.0,0.0
mVEC,ERVW-1,0.0,0.0,0.0
mVEC,HOPX,0.0,0.0,0.0
mVEC,DKK1,0.0,0.0,0.0
mVEC,VIM,0.0,0.0,0.0
mVEC,PGR,0.0,0.0,0.0
mVEC,IGF1,0.0,0.0,0.0
mVEC,BMP5,0.0,0.0,0.0
mVEC,DPPN,0.0,0.0,0.0
mVEC,ACTA2,0.0,0.0,0.0
mVEC,AFF2,0.0,0.0,0.0
mVEC,POU5F1,0.0,0.0,0.0
mVEC,PAEP,0.0,0.0,0.0
mVEC,KRT7,0.0,0.0,0.0
mVEC,TP73,0.0,0.0,0.0
mVEC,PECAM1,20.0,0.2772588722239781,0.3191255566115617
mVEC,VWF,60.0,1.171586630896692,1.0
mVEC,MECOM,60.0,0.716703787691222,1.0
mVEC,PROX1,0.0,0.0,0.0
mVEC,CCL21,0.0,0.0,0.0
mVEC,IGHM,0.0,0.0,0.0
mVEC,BCL11A,0.0,0.0,0.0
mVEC,CD3D,0.0,0.0,0.0
mVEC,GNLY,0.0,0.0,0.0
mVEC,NKG7,20.0,0.13862943611198905,0.18026209063848594
mVEC,MS4A7,0.0,0.0,0.0
mVEC,CD14,0.0,0.0,0.0
mVEC,MRC1,0.0,0.0,0.0
mVEC,LYVE1,0.0,0.0,0.0
mVEC,HLA-DRA,0.0,0.0,0.0
mVEC,CD74,0.0,0.0,0.0
mVEC,HBA1,0.0,0.0,0.0
mVEC,HBB,0.0,0.0,0.0
fVEC,TP63,1.1254019292604502,0.00780069174263604,0.023351644736651037
fVEC,TIMP3,3.054662379421222,0.024243310185728936,0.07029802280711286
fVEC,IFI6,3.215434083601286,0.022939563857406864,0.0490409250437058
fVEC,HLA-G,0.6430868167202572,0.0044575381386491655,0.00901136232385551
fVEC,PRG2,2.4115755627009645,0.016715768019934373,0.023298888687254788
fVEC,ERVW-1,2.8938906752411575,0.022477052486905607,0.030406351068866442
fVEC,HOPX,1.929260450160772,0.013372614415947497,0.033346955002628076
fVEC,DKK1,0.964630225080386,0.0073381803721347845,0.011310432254164133
fVEC,VIM,3.697749196141479,0.02628271746139374,0.033340380285047704
fVEC,PGR,2.8938906752411575,0.02071079478808228,0.0374822914533111
fVEC,IGF1,1.4469453376205788,0.010029460811960622,0.014674815160729889
fVEC,BMP5,5.144694533762058,0.03761592460167643,0.042595798780291474
fVEC,DPPN,0.8038585209003215,0.005571922673311458,0.015323480295040203
fVEC,ACTA2,2.572347266881029,0.020248283417581028,0.0389063669366991
fVEC,AFF2,1.7684887459807075,0.01291010304544624,0.015564339030369684
fVEC,POU5F1,3.215434083601286,0.0235914370215679,0.04059520296085147
fVEC,PAEP,1.7684887459807075,0.012910103045446243,0.023139576947149527
fVEC,KRT7,2.8938906752411575,0.020058921623921245,0.03331226033334625
fVEC,TP73,1.607717041800643,0.011143845346622914,0.020631877829266832
fVEC,PECAM1,52.2508038585209,0.8433102996208633,1.0
fVEC,VWF,39.067524115755624,0.6039864471796821,0.5155286269504558
fVEC,MECOM,43.729903536977496,0.592641964072179,0.8268994447222139
fVEC,PROX1,2.090032154340836,0.014486998950609788,0.036087038753424845
fVEC,CCL21,2.090032154340836,0.014486998950609788,0.020912442400612838
fVEC,IGHM,1.607717041800643,0.011143845346622914,0.01843332722510031
fVEC,BCL11A,3.054662379421222,0.022477052486905607,0.03973112082389807
fVEC,CD3D,2.2508038585209005,0.016905129813594152,0.026845212857517363
fVEC,GNLY,2.2508038585209005,0.01625325664943312,0.022348982560710884
fVEC,NKG7,4.823151125401929,0.036690901860673926,0.047709771187943256
fVEC,MS4A7,3.215434083601286,0.022939563857406864,0.04956816512184671
fVEC,CD14,1.7684887459807075,0.012258229881285205,0.017700241059056626
fVEC,MRC1,2.572347266881029,0.019133898882918735,0.025334851509099424
fVEC,LYVE1,1.7684887459807075,0.012258229881285205,0.016535917492065125
fVEC,HLA-DRA,3.215434083601286,0.02340207522790812,0.0293487653810668
fVEC,CD74,3.054662379421222,0.022939563857406864,0.031040993229450052
fVEC,HBA1,3.054662379421222,0.024053948392069157,0.057135178798223774
fVEC,HBB,2.090032154340836,0.017094491607253934,0.024270203092878744
LEC,TP63,0.7079646017699115,0.005146449129691745,0.015406076242566345
LEC,TIMP3,2.949852507374631,0.021944253800769368,0.0636314778119552
LEC,IFI6,2.7728613569321534,0.02171237026796134,0.04641739178003034
LEC,HLA-G,1.5339233038348081,0.011110771038805253,0.022461542765042145
LEC,PRG2,3.1268436578171093,0.02337886273013172,0.03258608995616386
LEC,ERVW-1,2.5368731563421827,0.01895005095992345,0.02563511842115501
LEC,HOPX,2.1238938053097343,0.015369858872463798,0.038327433684588075
LEC,DKK1,1.5339233038348081,0.011589195945127572,0.01786257750154843
LEC,VIM,4.601769911504425,0.03462861080215985,0.0439273851565308
LEC,PGR,2.0648967551622417,0.015269623452525511,0.02763488714393619
LEC,IGF1,2.713864306784661,0.02048556109882869,0.029973876784148104
LEC,BMP5,1.415929203539823,0.010053685806222332,0.011384667056224195
LEC,DPPN,3.5398230088495577,0.02702854333420281,0.07433185553150366
LEC,ACTA2,2.47787610619469,0.01789296572734053,0.03438070654272073
LEC,AFF2,3.7168141592920354,0.028085628566785727,0.03385985714875285
LEC,POU5F1,1.0619469026548671,0.007839279921118197,0.013489519912406366
LEC,PAEP,1.8289085545722714,0.013155452987359666,0.023579332837547852
LEC,KRT7,5.014749262536873,0.03892644024910297,0.0646459334026289
LEC,TP73,2.47787610619469,0.018371390633662846,0.03401306060141384
LEC,PECAM1,47.905604719764014,0.7513835149818376,0.8894259509044569
LEC,VWF,2.7728613569321534,0.020655285035378414,0.017630181576559618
LEC,MECOM,1.4749262536873156,0.010462622195933214,0.014598251572853181
LEC,PROX1,32.56637168141593,0.4014460440934599,1.0
LEC,CCL21,47.13864306784661,0.6927454322688414,1.0
LEC,IGHM,1.6519174041297935,0.012167856271388177,0.020127170586269706
LEC,BCL11A,2.005899705014749,0.014382262156492314,0.025422523517861846
LEC,CD3D,2.005899705014749,0.01414304970333115,0.022459051419709344
LEC,GNLY,2.005899705014749,0.014143049703331153,0.019447350029142593
