"HC LAC male","HC LAC female","MCI male","MCI female","AD male","AD female","bvFTD male","bvFTD female"
-3.59606499852326,1.95302981087162,18.7180494195732,16.0274165115959,14.0673282756423,13.4910590510892,-8.51324677793784,13.2357072748174
3.8646160282318,4.99849852471661,21.0962178558721,11.2531934349044,22.1489143088435,13.6631598950992,0.0396626889861462,4.71800122101931
12.6165006679662,-1.72568438839912,15.9551488779472,-3.36917993868586,12.0531070890803,24.6366482628252,21.6191373553501,14.8786177191844
7.51440956245016,9.75627951443069,16.2087866126996,5.94011835633077,31.0930254582417,34.2726928263195,-6.74779470514043,12.1044653004192
12.4703380870057,7.68488715282873,17.1584227491551,32.4273178617419,20.1454312860391,26.9558135481618,26.7696525454832,9.70023536899098
9.398651311988,-1.65338989533204,22.6810884898193,24.007310529168,9.89145014741325,20.7427160866091,9.5457027085169,10.2394965619899
-0.821052206906057,7.60096241261982,23.61290292347,14.234025895602,19.8685739074223,22.7762225836272,18.7091490928207,8.26906336692286
0.153301890802294,-4.12488942568695,15.9285736031035,22.0943844431188,19.1572908918009,30.7138565508202,-1.95083109044283,9.25292329667863
4.68647153603157,7.0726163034227,14.4265097989112,16.3332102046608,10.0047075645441,15.188391962417,8.43055053450204,16.8464123165438
9.16198215533071,13.3289187257561,12.6273838750107,12.4064845934142,21.1084905968589,22.757178396245,1.31310912603149,25.6500211488875
9.47370561585927,7.62689774968773,-5.94470054839149,15.8082276164816,33.7410029824608,18.2096883525552,12.3211311006336,14.0585524041516
8.3559531585528,2.97923351119871,9.06499524433663,11.1229557068088,17.0461382256621,20.0620589773909,9.55040642543571,15.3824614865705
14.6114368920218,-1.45162612598086,13.3709123928049,20.827803513675,14.2252907532192,8.21898147507481,15.7726285928851,26.6174602191325
-3.0337888873222,0.889401520264926,12.7819667136553,5.31816682020223,18.1316687992342,11.3419351969128,13.043720003183,10.1586841803357
-12.1548894378403,18.9353834567673,6.89215131437443,12.4666398171306,20.2444696705881,15.8800050962347,13.2436454126587,16.3705438382589
-1.31794211134338,0.929084744760573,1.25418697832539,17.16473757715,21.3600197923486,40,2.99428055145546,16.0476246023474
2.21797833290969,7.30985230616171,22.6013180851487,21.2431289338678,11.5314782155404,12.5981070138317,9.60339098329041,2.53177804612871
17.0180499858627,0.725257679139663,5.65459238991714,22.622518894922,12.6359130087335,22.2771248503159,6.03047186078377,19.0525227050147
2.1247269409843,14.5663402209293,19.9361072796738,8.561212981682,23.557419807835,22.1234852404342,8.51243574615773,19.6097184476673
